# ACTS Test Suite Generation: Wed Mar 18 21:14:49 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 165
# Number of configurations: 14202
quan_write,byte_count,num_value
16384,30,511
16384,31,513
16384,32,515
16384,37,517
16384,60,1019
16384,61,1021
16384,62,1023
16384,68,1025
16384,125,1027
16384,129,1029
16384,133,2043
16384,251,2045
16384,0,2047
16384,10,2049
16384,12,2051
16384,66,2053
16384,124,4091
16384,7,4093
16384,127,4095
16384,30,4097
16384,9,4099
16384,131,4101
16384,251,8187
16384,131,8189
16384,67,8191
16384,12,8193
16384,66,8195
16384,32,8197
16384,20,16379
16384,29,16381
16384,17,16383
16384,67,16385
16384,32,16387
16384,6,16389
16384,69,32763
16384,16,32765
16384,127,32767
16384,1,32769
16384,12,32771
16384,59,32773
16384,28,65531
16384,251,65533
16384,5,65535
16385,254,1
16385,2,3
16385,3,5
16385,5,7
16385,20,9
16385,29,11
16385,33,13
16385,34,15
16385,35,17
16385,36,19
16385,59,21
16385,63,27
16385,64,29
16385,65,31
16385,67,33
16385,69,35
16385,123,37
16385,126,59
16385,127,61
16385,128,63
16385,130,65
16385,131,67
16385,132,69
16385,252,111
16385,253,113
16385,255,115
16385,1,117
16385,4,119
16385,6,121
16385,7,123
16385,8,125
16385,9,127
16385,11,129
16385,13,131
16385,14,133
16385,15,251
16385,16,253
16385,17,255
16385,18,257
16385,19,259
16385,21,261
16385,27,507
16385,28,509
16385,30,511
16385,31,513
16385,32,515
16385,37,517
16385,60,1019
16385,61,1021
16385,62,1023
16385,68,1025
16385,125,1027
16385,129,1029
16385,133,2043
16385,251,2045
16385,0,2047
16385,10,2049
16385,12,2051
16385,66,2053
16385,124,4091
16385,66,4093
16385,21,4095
16385,28,4097
16385,126,4099
16385,30,4101
16385,62,8187
16385,67,8189
16385,6,8191
16385,69,8193
16385,252,8195
16385,28,8197
16385,12,16379
16385,36,16381
16385,35,16383
16385,9,16385
16385,19,16387
16385,16,16389
16385,10,32763
16385,5,32765
16385,125,32767
16385,3,32769
16385,36,32771
16385,2,32773
16385,130,65531
16385,129,65533
16385,37,65535
16386,254,1
16386,2,3
16386,3,5
16386,5,7
16386,20,9
16386,29,11
16386,33,13
16386,34,15
16386,35,17
16386,36,19
16386,59,21
16386,63,27
16386,64,29
16386,65,31
16386,67,33
16386,69,35
16386,123,37
16386,126,59
16386,127,61
16386,128,63
16386,130,65
16386,131,67
16386,132,69
16386,252,111
16386,253,113
16386,255,115
16386,1,117
16386,4,119
16386,6,121
16386,7,123
16386,8,125
16386,9,127
16386,11,129
16386,13,131
16386,14,133
16386,15,251
16386,16,253
16386,17,255
16386,18,257
16386,19,259
16386,21,261
16386,27,507
16386,28,509
16386,30,511
16386,31,513
16386,32,515
16386,37,517
16386,60,1019
16386,61,1021
16386,62,1023
16386,68,1025
16386,125,1027
16386,129,1029
16386,133,2043
16386,251,2045
16386,0,2047
16386,10,2049
16386,12,2051
16386,66,2053
16386,124,4091
16386,8,4093
16386,14,4095
16386,123,4097
16386,11,4099
16386,13,4101
16386,32,8187
16386,20,8189
16386,34,8191
16386,68,8193
16386,10,8195
16386,133,8197
16386,63,16379
16386,252,16381
16386,16,16383
16386,129,16385
16386,253,16387
16386,64,16389
16386,1,32763
16386,2,32765
16386,11,32767
16386,59,32769
16386,124,32771
16386,59,32773
16386,2,65531
16386,28,65533
16386,29,65535
16387,254,1
16387,2,3
16387,3,5
16387,5,7
16387,20,9
16387,29,11
16387,33,13
16387,34,15
16387,35,17
16387,36,19
16387,59,21
16387,63,27
16387,64,29
16387,65,31
16387,67,33
16387,69,35
16387,123,37
16387,126,59
16387,127,61
16387,128,63
16387,130,65
16387,131,67
16387,132,69
16387,252,111
16387,253,113
16387,255,115
16387,1,117
16387,4,119
16387,6,121
16387,7,123
16387,8,125
16387,9,127
16387,11,129
16387,13,131
16387,14,133
16387,15,251
16387,16,253
16387,17,255
16387,18,257
16387,19,259
16387,21,261
16387,27,507
16387,28,509
16387,30,511
16387,31,513
16387,32,515
16387,37,517
16387,60,1019
16387,61,1021
16387,62,1023
16387,68,1025
16387,125,1027
16387,129,1029
16387,133,2043
16387,251,2045
16387,0,2047
16387,10,2049
16387,12,2051
16387,66,2053
16387,124,4091
16387,126,4093
16387,30,4095
16387,17,4097
16387,59,4099
16387,127,4101
16387,63,8187
16387,123,8189
16387,0,8191
16387,63,8193
16387,68,8195
16387,36,8197
16387,9,16379
16387,1,16381
16387,253,16383
16387,0,16385
16387,124,16387
16387,253,16389
16387,34,32763
16387,29,32765
16387,15,32767
16387,16,32769
16387,61,32771
16387,17,32773
16387,66,65531
16387,133,65533
16387,132,65535
16388,254,1
16388,2,3
16388,3,5
16388,5,7
16388,20,9
16388,29,11
16388,33,13
16388,34,15
16388,35,17
16388,36,19
16388,59,21
16388,63,27
16388,64,29
16388,65,31
16388,67,33
16388,69,35
16388,123,37
16388,126,59
16388,127,61
16388,128,63
16388,130,65
16388,131,67
16388,132,69
16388,252,111
16388,253,113
16388,255,115
16388,1,117
16388,4,119
16388,6,121
16388,7,123
16388,8,125
16388,9,127
16388,11,129
16388,13,131
16388,14,133
16388,15,251
16388,16,253
16388,17,255
16388,18,257
16388,19,259
16388,21,261
16388,27,507
16388,28,509
16388,30,511
16388,31,513
16388,32,515
16388,37,517
16388,60,1019
16388,61,1021
16388,62,1023
16388,68,1025
16388,125,1027
16388,129,1029
16388,133,2043
16388,251,2045
16388,0,2047
16388,10,2049
16388,12,2051
16388,66,2053
16388,124,4091
16388,126,4093
16388,19,4095
16388,16,4097
16388,68,4099
16388,2,4101
16388,5,8187
16388,8,8189
16388,123,8191
16388,33,8193
16388,68,8195
16388,14,8197
16388,123,16379
16388,19,16381
16388,128,16383
16388,131,16385
16388,130,16387
16388,6,16389
16388,6,32763
16388,19,32765
16388,32,32767
16388,128,32769
16388,127,32771
16388,20,32773
16388,62,65531
16388,15,65533
16388,69,65535
16389,254,1
16389,2,3
16389,3,5
16389,5,7
16389,20,9
16389,29,11
16389,33,13
16389,34,15
16389,35,17
16389,36,19
16389,59,21
16389,63,27
16389,64,29
16389,65,31
16389,67,33
16389,69,35
16389,123,37
16389,126,59
16389,127,61
16389,128,63
16389,130,65
16389,131,67
16389,132,69
16389,252,111
16389,253,113
16389,255,115
16389,1,117
16389,4,119
16389,6,121
16389,7,123
16389,8,125
16389,9,127
16389,11,129
16389,13,131
16389,14,133
16389,15,251
16389,16,253
16389,17,255
16389,18,257
16389,19,259
16389,21,261
16389,27,507
16389,28,509
16389,30,511
16389,31,513
16389,32,515
16389,37,517
16389,60,1019
16389,61,1021
16389,62,1023
16389,68,1025
16389,125,1027
16389,129,1029
16389,133,2043
16389,251,2045
16389,0,2047
16389,10,2049
16389,12,2051
16389,66,2053
16389,124,4091
16389,69,4093
16389,128,4095
16389,16,4097
16389,61,4099
16389,64,4101
16389,18,8187
16389,131,8189
16389,127,8191
16389,60,8193
16389,19,8195
16389,19,8197
16389,36,16379
16389,60,16381
16389,20,16383
16389,7,16385
16389,1,16387
16389,37,16389
16389,1,32763
16389,15,32765
16389,33,32767
16389,60,32769
16389,64,32771
16389,60,32773
16389,10,65531
16389,129,65533
16389,8,65535
20000,254,1
20000,2,3
20000,3,5
20000,5,7
20000,20,9
20000,29,11
20000,33,13
20000,34,15
20000,35,17
20000,36,19
20000,59,21
20000,63,27
20000,64,29
20000,65,31
20000,67,33
20000,69,35
20000,123,37
20000,126,59
20000,127,61
20000,128,63
20000,130,65
20000,131,67
20000,132,69
20000,252,111
20000,253,113
20000,255,115
20000,1,117
20000,4,119
20000,6,121
20000,7,123
20000,8,125
20000,9,127
20000,11,129
20000,13,131
20000,14,133
20000,15,251
20000,16,253
20000,17,255
20000,18,257
20000,19,259
20000,21,261
20000,27,507
20000,28,509
20000,30,511
20000,31,513
20000,32,515
20000,37,517
20000,60,1019
20000,61,1021
20000,62,1023
20000,68,1025
20000,125,1027
20000,129,1029
20000,133,2043
20000,251,2045
20000,0,2047
20000,10,2049
20000,12,2051
20000,66,2053
20000,124,4091
20000,254,4093
20000,65,4095
20000,11,4097
20000,6,4099
20000,32,4101
20000,7,8187
20000,4,8189
20000,10,8191
20000,11,8193
20000,4,8195
20000,254,8197
20000,20,16379
20000,19,16381
20000,254,16383
20000,255,16385
20000,124,16387
20000,8,16389
20000,12,32763
20000,30,32765
20000,254,32767
20000,63,32769
20000,19,32771
20000,31,32773
20000,252,65531
20000,14,65533
20000,61,65535
32763,254,1
32763,2,3
32763,3,5
32763,5,7
32763,20,9
32763,29,11
32763,33,13
32763,34,15
32763,35,17
32763,36,19
32763,59,21
32763,63,27
32763,64,29
32763,65,31
32763,67,33
32763,69,35
32763,123,37
32763,126,59
32763,127,61
32763,128,63
32763,130,65
32763,131,67
32763,132,69
32763,252,111
32763,253,113
32763,255,115
32763,1,117
32763,4,119
32763,6,121
32763,7,123
32763,8,125
32763,9,127
32763,11,129
32763,13,131
32763,14,133
32763,15,251
32763,16,253
32763,17,255
32763,18,257
32763,19,259
32763,21,261
32763,27,507
32763,28,509
32763,30,511
32763,31,513
32763,32,515
32763,37,517
32763,60,1019
32763,61,1021
32763,62,1023
32763,68,1025
32763,125,1027
32763,129,1029
32763,133,2043
32763,251,2045
32763,0,2047
32763,10,2049
32763,12,2051
32763,66,2053
32763,124,4091
32763,31,4093
32763,0,4095
32763,6,4097
32763,64,4099
32763,27,4101
32763,255,8187
32763,9,8189
32763,133,8191
32763,34,8193
32763,16,8195
32763,127,8197
32763,61,16379
32763,69,16381
32763,251,16383
32763,28,16385
32763,10,16387
32763,65,16389
32763,255,32763
32763,18,32765
32763,59,32767
32763,60,32769
32763,61,32771
32763,11,32773
32763,18,65531
32763,15,65533
32763,13,65535
32764,254,1
32764,2,3
32764,3,5
32764,5,7
32764,20,9
32764,29,11
32764,33,13
32764,34,15
32764,35,17
32764,36,19
32764,59,21
32764,63,27
32764,64,29
32764,65,31
32764,67,33
32764,69,35
32764,123,37
32764,126,59
32764,127,61
32764,128,63
32764,130,65
32764,131,67
32764,132,69
32764,252,111
32764,253,113
32764,255,115
32764,1,117
32764,4,119
32764,6,121
32764,7,123
32764,8,125
32764,9,127
32764,11,129
32764,13,131
32764,14,133
32764,15,251
32764,16,253
32764,17,255
32764,18,257
32764,19,259
32764,21,261
32764,27,507
32764,28,509
32764,30,511
32764,31,513
32764,32,515
32764,37,517
32764,60,1019
32764,61,1021
32764,62,1023
32764,68,1025
32764,125,1027
32764,129,1029
32764,133,2043
32764,251,2045
32764,0,2047
32764,10,2049
32764,12,2051
32764,66,2053
32764,124,4091
32764,28,4093
32764,33,4095
32764,16,4097
32764,131,4099
32764,33,4101
32764,128,8187
32764,124,8189
32764,252,8191
32764,32,8193
32764,129,8195
32764,251,8197
32764,125,16379
32764,4,16381
32764,63,16383
32764,10,16385
32764,124,16387
32764,252,16389
32764,29,32763
32764,5,32765
32764,252,32767
32764,126,32769
32764,13,32771
32764,13,32773
32764,13,65531
32764,129,65533
32764,254,65535
32765,254,1
32765,2,3
32765,3,5
32765,5,7
32765,20,9
32765,29,11
32765,33,13
32765,34,15
32765,35,17
32765,36,19
32765,59,21
32765,63,27
32765,64,29
32765,65,31
32765,67,33
32765,69,35
32765,123,37
32765,126,59
32765,127,61
32765,128,63
32765,130,65
32765,131,67
32765,132,69
32765,252,111
32765,253,113
32765,255,115
32765,1,117
32765,4,119
32765,6,121
32765,7,123
32765,8,125
32765,9,127
32765,11,129
32765,13,131
32765,14,133
32765,15,251
32765,16,253
32765,17,255
32765,18,257
32765,19,259
32765,21,261
32765,27,507
32765,28,509
32765,30,511
32765,31,513
32765,32,515
32765,37,517
32765,60,1019
32765,61,1021
32765,62,1023
32765,68,1025
32765,125,1027
32765,129,1029
32765,133,2043
32765,251,2045
32765,0,2047
32765,10,2049
32765,12,2051
32765,66,2053
32765,124,4091
32765,9,4093
32765,15,4095
32765,32,4097
32765,19,4099
32765,132,4101
32765,1,8187
32765,1,8189
32765,35,8191
32765,5,8193
32765,35,8195
32765,126,8197
32765,10,16379
32765,133,16381
32765,129,16383
32765,63,16385
32765,59,16387
32765,123,16389
32765,32,32763
32765,35,32765
32765,131,32767
32765,60,32769
32765,60,32771
32765,124,32773
32765,6,65531
32765,252,65533
32765,0,65535
32766,254,1
32766,2,3
32766,3,5
32766,5,7
32766,20,9
32766,29,11
32766,33,13
32766,34,15
32766,35,17
32766,36,19
32766,59,21
32766,63,27
32766,64,29
32766,65,31
32766,67,33
32766,69,35
32766,123,37
32766,126,59
32766,127,61
32766,128,63
32766,130,65
32766,131,67
32766,132,69
32766,252,111
32766,253,113
32766,255,115
32766,1,117
32766,4,119
32766,6,121
32766,7,123
32766,8,125
32766,9,127
32766,11,129
32766,13,131
32766,14,133
32766,15,251
32766,16,253
32766,17,255
32766,18,257
32766,19,259
32766,21,261
32766,27,507
32766,28,509
32766,30,511
32766,31,513
32766,32,515
32766,37,517
32766,60,1019
32766,61,1021
32766,62,1023
32766,68,1025
32766,125,1027
32766,129,1029
32766,133,2043
32766,251,2045
32766,0,2047
32766,10,2049
32766,12,2051
32766,66,2053
32766,124,4091
32766,2,4093
32766,131,4095
32766,2,4097
32766,131,4099
32766,60,4101
32766,33,8187
32766,28,8189
32766,36,8191
32766,37,8193
32766,9,8195
32766,67,8197
32766,130,16379
32766,64,16381
32766,37,16383
32766,3,16385
32766,10,16387
32766,252,16389
32766,59,32763
32766,17,32765
32766,65,32767
32766,19,32769
32766,37,32771
32766,251,32773
32766,126,65531
32766,15,65533
32766,28,65535
32767,254,1
32767,2,3
32767,3,5
32767,5,7
32767,20,9
32767,29,11
32767,33,13
32767,34,15
32767,35,17
32767,36,19
32767,59,21
32767,63,27
32767,64,29
32767,65,31
32767,67,33
32767,69,35
32767,123,37
32767,126,59
32767,127,61
32767,128,63
32767,130,65
32767,131,67
32767,132,69
32767,252,111
32767,253,113
32767,255,115
32767,1,117
32767,4,119
32767,6,121
32767,7,123
32767,8,125
32767,9,127
32767,11,129
32767,13,131
32767,14,133
32767,15,251
32767,16,253
32767,17,255
32767,18,257
32767,19,259
32767,21,261
32767,27,507
32767,28,509
32767,30,511
32767,31,513
32767,32,515
32767,37,517
32767,60,1019
32767,61,1021
32767,62,1023
32767,68,1025
32767,125,1027
32767,129,1029
32767,133,2043
32767,251,2045
32767,0,2047
32767,10,2049
32767,12,2051
32767,66,2053
32767,124,4091
32767,126,4093
32767,17,4095
32767,7,4097
32767,29,4099
32767,29,4101
32767,9,8187
32767,60,8189
32767,5,8191
32767,66,8193
32767,69,8195
32767,0,8197
32767,62,16379
32767,19,16381
32767,252,16383
32767,18,16385
32767,2,16387
32767,31,16389
32767,129,32763
32767,130,32765
32767,66,32767
32767,131,32769
32767,29,32771
32767,4,32773
32767,33,65531
32767,11,65533
32767,124,65535
32768,254,1
32768,2,3
32768,3,5
32768,5,7
32768,20,9
32768,29,11
32768,33,13
32768,34,15
32768,35,17
32768,36,19
32768,59,21
32768,63,27
32768,64,29
32768,65,31
32768,67,33
32768,69,35
32768,123,37
32768,126,59
32768,127,61
32768,128,63
32768,130,65
32768,131,67
32768,132,69
32768,252,111
32768,253,113
32768,255,115
32768,1,117
32768,4,119
32768,6,121
32768,7,123
32768,8,125
32768,9,127
32768,11,129
32768,13,131
32768,14,133
32768,15,251
32768,16,253
32768,17,255
32768,18,257
32768,19,259
32768,21,261
32768,27,507
32768,28,509
32768,30,511
32768,31,513
32768,32,515
32768,37,517
32768,60,1019
32768,61,1021
32768,62,1023
32768,68,1025
32768,125,1027
32768,129,1029
32768,133,2043
32768,251,2045
32768,0,2047
32768,10,2049
32768,12,2051
32768,66,2053
32768,124,4091
32768,31,4093
32768,133,4095
32768,35,4097
32768,18,4099
32768,61,4101
32768,64,8187
32768,27,8189
32768,37,8191
32768,8,8193
32768,28,8195
32768,255,8197
32768,30,16379
32768,32,16381
32768,36,16383
32768,3,16385
32768,35,16387
32768,9,16389
32768,60,32763
32768,10,32765
32768,125,32767
32768,132,32769
32768,59,32771
32768,17,32773
32768,133,65531
32768,0,65533
32768,35,65535
32769,254,1
32769,2,3
32769,3,5
32769,5,7
32769,20,9
32769,29,11
32769,33,13
32769,34,15
32769,35,17
32769,36,19
32769,59,21
32769,63,27
32769,64,29
32769,65,31
32769,67,33
32769,69,35
32769,123,37
32769,126,59
32769,127,61
32769,128,63
32769,130,65
32769,131,67
32769,132,69
32769,252,111
32769,253,113
32769,255,115
32769,1,117
32769,4,119
32769,6,121
32769,7,123
32769,8,125
32769,9,127
32769,11,129
32769,13,131
32769,14,133
32769,15,251
32769,16,253
32769,17,255
32769,18,257
32769,19,259
32769,21,261
32769,27,507
32769,28,509
32769,30,511
32769,31,513
32769,32,515
32769,37,517
32769,60,1019
32769,61,1021
32769,62,1023
32769,68,1025
32769,125,1027
32769,129,1029
32769,133,2043
32769,251,2045
32769,0,2047
32769,10,2049
32769,12,2051
32769,66,2053
32769,124,4091
32769,63,4093
32769,20,4095
32769,132,4097
32769,254,4099
32769,19,4101
32769,129,8187
32769,31,8189
32769,12,8191
32769,126,8193
32769,66,8195
32769,19,8197
32769,129,16379
32769,59,16381
32769,7,16383
32769,128,16385
32769,2,16387
32769,16,16389
32769,13,32763
32769,130,32765
32769,31,32767
32769,31,32769
32769,129,32771
32769,0,32773
32769,13,65531
32769,17,65533
32769,20,65535
32770,254,1
32770,2,3
32770,3,5
32770,5,7
32770,20,9
32770,29,11
32770,33,13
32770,34,15
32770,35,17
32770,36,19
32770,59,21
32770,63,27
32770,64,29
32770,65,31
32770,67,33
32770,69,35
32770,123,37
32770,126,59
32770,127,61
32770,128,63
32770,130,65
32770,131,67
32770,132,69
32770,252,111
32770,253,113
32770,255,115
32770,1,117
32770,4,119
32770,6,121
32770,7,123
32770,8,125
32770,9,127
32770,11,129
32770,13,131
32770,14,133
32770,15,251
32770,16,253
32770,17,255
32770,18,257
32770,19,259
32770,21,261
32770,27,507
32770,28,509
32770,30,511
32770,31,513
32770,32,515
32770,37,517
32770,60,1019
32770,61,1021
32770,62,1023
32770,68,1025
32770,125,1027
32770,129,1029
32770,133,2043
32770,251,2045
32770,0,2047
32770,10,2049
32770,12,2051
32770,66,2053
32770,124,4091
32770,68,4093
32770,60,4095
32770,63,4097
32770,7,4099
32770,0,4101
32770,61,8187
32770,254,8189
32770,132,8191
32770,34,8193
32770,28,8195
32770,34,8197
32770,60,16379
32770,68,16381
32770,1,16383
32770,4,16385
32770,8,16387
32770,30,16389
32770,59,32763
32770,11,32765
32770,33,32767
32770,67,32769
32770,10,32771
32770,130,32773
32770,37,65531
32770,61,65533
32770,125,65535
32771,254,1
32771,2,3
32771,3,5
32771,5,7
32771,20,9
32771,29,11
32771,33,13
32771,34,15
32771,35,17
32771,36,19
32771,59,21
32771,63,27
32771,64,29
32771,65,31
32771,67,33
32771,69,35
32771,123,37
32771,126,59
32771,127,61
32771,128,63
32771,130,65
32771,131,67
32771,132,69
32771,252,111
32771,253,113
32771,255,115
32771,1,117
32771,4,119
32771,6,121
32771,7,123
32771,8,125
32771,9,127
32771,11,129
32771,13,131
32771,14,133
32771,15,251
32771,16,253
32771,17,255
32771,18,257
32771,19,259
32771,21,261
32771,27,507
32771,28,509
32771,30,511
32771,31,513
32771,32,515
32771,37,517
32771,60,1019
32771,61,1021
32771,62,1023
32771,68,1025
32771,125,1027
32771,129,1029
32771,133,2043
32771,251,2045
32771,0,2047
32771,10,2049
32771,12,2051
32771,66,2053
32771,124,4091
32771,21,4093
32771,6,4095
32771,69,4097
32771,9,4099
32771,31,4101
32771,251,8187
32771,20,8189
32771,20,8191
32771,18,8193
32771,129,8195
32771,127,8197
32771,255,16379
32771,251,16381
32771,127,16383
32771,61,16385
32771,19,16387
32771,60,16389
32771,130,32763
32771,11,32765
32771,68,32767
32771,27,32769
32771,7,32771
32771,7,32773
32771,252,65531
32771,5,65533
32771,21,65535
32772,254,1
32772,2,3
32772,3,5
32772,5,7
32772,20,9
32772,29,11
32772,33,13
32772,34,15
32772,35,17
32772,36,19
32772,59,21
32772,63,27
32772,64,29
32772,65,31
32772,67,33
32772,69,35
32772,123,37
32772,126,59
32772,127,61
32772,128,63
32772,130,65
32772,131,67
32772,132,69
32772,252,111
32772,253,113
32772,255,115
32772,1,117
32772,4,119
32772,6,121
32772,7,123
32772,8,125
32772,9,127
32772,11,129
32772,13,131
32772,14,133
32772,15,251
32772,16,253
32772,17,255
32772,18,257
32772,19,259
32772,21,261
32772,27,507
32772,28,509
32772,30,511
32772,31,513
32772,32,515
32772,37,517
32772,60,1019
32772,61,1021
32772,62,1023
32772,68,1025
32772,125,1027
32772,129,1029
32772,133,2043
32772,251,2045
32772,0,2047
32772,10,2049
32772,12,2051
32772,66,2053
32772,124,4091
32772,31,4093
32772,18,4095
32772,32,4097
32772,66,4099
32772,4,4101
32772,7,8187
32772,0,8189
32772,10,8191
32772,126,8193
32772,61,8195
32772,27,8197
32772,130,16379
32772,133,16381
32772,132,16383
32772,1,16385
32772,2,16387
32772,130,16389
32772,128,32763
32772,33,32765
32772,1,32767
32772,127,32769
32772,133,32771
32772,129,32773
32772,28,65531
32772,5,65533
32772,64,65535
32773,254,1
32773,2,3
32773,3,5
32773,5,7
32773,20,9
32773,29,11
32773,33,13
32773,34,15
32773,35,17
32773,36,19
32773,59,21
32773,63,27
32773,64,29
32773,65,31
32773,67,33
32773,69,35
32773,123,37
32773,126,59
32773,127,61
32773,128,63
32773,130,65
32773,131,67
32773,132,69
32773,252,111
32773,253,113
32773,255,115
32773,1,117
32773,4,119
32773,6,121
32773,7,123
32773,8,125
32773,9,127
32773,11,129
32773,13,131
32773,14,133
32773,15,251
32773,16,253
32773,17,255
32773,18,257
32773,19,259
32773,21,261
32773,27,507
32773,28,509
32773,30,511
32773,31,513
32773,32,515
32773,37,517
32773,60,1019
32773,61,1021
32773,62,1023
32773,68,1025
32773,125,1027
32773,129,1029
32773,133,2043
32773,251,2045
32773,0,2047
32773,10,2049
32773,12,2051
32773,66,2053
32773,124,4091
32773,34,4093
32773,132,4095
32773,0,4097
32773,127,4099
32773,133,4101
32773,9,8187
32773,253,8189
32773,36,8191
32773,254,8193
32773,28,8195
32773,13,8197
32773,132,16379
32773,124,16381
32773,32,16383
32773,36,16385
32773,126,16387
32773,30,16389
32773,131,32763
32773,18,32765
32773,0,32767
32773,254,32769
32773,3,32771
32773,28,32773
32773,6,65531
32773,67,65533
32773,255,65535
65530,254,1
65530,2,3
65530,3,5
65530,5,7
65530,20,9
65530,29,11
65530,33,13
65530,34,15
65530,35,17
65530,36,19
65530,59,21
65530,63,27
65530,64,29
65530,65,31
65530,67,33
65530,69,35
65530,123,37
65530,126,59
65530,127,61
65530,128,63
65530,130,65
65530,131,67
65530,132,69
65530,252,111
65530,253,113
65530,255,115
65530,1,117
65530,4,119
65530,6,121
65530,7,123
65530,8,125
65530,9,127
65530,11,129
65530,13,131
65530,14,133
65530,15,251
65530,16,253
65530,17,255
65530,18,257
65530,19,259
65530,21,261
65530,27,507
65530,28,509
65530,30,511
65530,31,513
65530,32,515
65530,37,517
65530,60,1019
65530,61,1021
65530,62,1023
65530,68,1025
65530,125,1027
65530,129,1029
65530,133,2043
65530,251,2045
65530,0,2047
65530,10,2049
65530,12,2051
65530,66,2053
65530,124,4091
65530,129,4093
65530,66,4095
65530,65,4097
65530,59,4099
65530,69,4101
65530,31,8187
65530,253,8189
65530,60,8191
65530,127,8193
65530,61,8195
65530,255,8197
65530,62,16379
65530,35,16381
65530,253,16383
65530,129,16385
65530,125,16387
65530,35,16389
65530,61,32763
65530,63,32765
65530,16,32767
65530,34,32769
65530,16,32771
65530,65,32773
65530,27,65531
65530,61,65533
65530,63,65535
65531,254,1
65531,2,3
65531,3,5
65531,5,7
65531,20,9
65531,29,11
65531,33,13
65531,34,15
65531,35,17
65531,36,19
65531,59,21
65531,63,27
65531,64,29
65531,65,31
65531,67,33
65531,69,35
65531,123,37
65531,126,59
65531,127,61
65531,128,63
65531,130,65
65531,131,67
65531,132,69
65531,252,111
65531,253,113
65531,255,115
65531,1,117
65531,4,119
65531,6,121
65531,7,123
65531,8,125
65531,9,127
65531,11,129
65531,13,131
65531,14,133
65531,15,251
65531,16,253
65531,17,255
65531,18,257
65531,19,259
65531,21,261
65531,27,507
65531,28,509
65531,30,511
65531,31,513
65531,32,515
65531,37,517
65531,60,1019
65531,61,1021
65531,62,1023
65531,68,1025
65531,125,1027
65531,129,1029
65531,133,2043
65531,251,2045
65531,0,2047
65531,10,2049
65531,12,2051
65531,66,2053
65531,124,4091
65531,126,4093
65531,59,4095
65531,5,4097
65531,132,4099
65531,10,4101
65531,62,8187
65531,61,8189
65531,5,8191
65531,20,8193
65531,10,8195
65531,6,8197
65531,128,16379
65531,133,16381
65531,9,16383
65531,15,16385
65531,31,16387
65531,10,16389
65531,251,32763
65531,29,32765
65531,130,32767
65531,123,32769
65531,1,32771
65531,32,32773
65531,8,65531
65531,6,65533
65531,67,65535
65532,254,1
65532,2,3
65532,3,5
65532,5,7
65532,20,9
65532,29,11
65532,33,13
65532,34,15
65532,35,17
65532,36,19
65532,59,21
65532,63,27
65532,64,29
65532,65,31
65532,67,33
65532,69,35
65532,123,37
65532,126,59
65532,127,61
65532,128,63
65532,130,65
65532,131,67
65532,132,69
65532,252,111
65532,253,113
65532,255,115
65532,1,117
65532,4,119
65532,6,121
65532,7,123
65532,8,125
65532,9,127
65532,11,129
65532,13,131
65532,14,133
65532,15,251
65532,16,253
65532,17,255
65532,18,257
65532,19,259
65532,21,261
65532,27,507
65532,28,509
65532,30,511
65532,31,513
65532,32,515
65532,37,517
65532,60,1019
65532,61,1021
65532,62,1023
65532,68,1025
65532,125,1027
65532,129,1029
65532,133,2043
65532,251,2045
65532,0,2047
65532,10,2049
65532,12,2051
65532,66,2053
65532,124,4091
65532,129,4093
65532,19,4095
65532,16,4097
65532,127,4099
65532,129,4101
65532,4,8187
65532,254,8189
65532,1,8191
65532,0,8193
65532,2,8195
65532,255,8197
65532,14,16379
65532,124,16381
65532,124,16383
65532,10,16385
65532,1,16387
65532,125,16389
65532,4,32763
65532,252,32765
65532,62,32767
65532,21,32769
65532,2,32771
65532,31,32773
65532,63,65531
65532,252,65533
65532,63,65535
65533,254,1
65533,2,3
65533,3,5
65533,5,7
65533,20,9
65533,29,11
65533,33,13
65533,34,15
65533,35,17
65533,36,19
65533,59,21
65533,63,27
65533,64,29
65533,65,31
65533,67,33
65533,69,35
65533,123,37
65533,126,59
65533,127,61
65533,128,63
65533,130,65
65533,131,67
65533,132,69
65533,252,111
65533,253,113
65533,255,115
65533,1,117
65533,4,119
65533,6,121
65533,7,123
65533,8,125
65533,9,127
65533,11,129
65533,13,131
65533,14,133
65533,15,251
65533,16,253
65533,17,255
65533,18,257
65533,19,259
65533,21,261
65533,27,507
65533,28,509
65533,30,511
65533,31,513
65533,32,515
65533,37,517
65533,60,1019
65533,61,1021
65533,62,1023
65533,68,1025
65533,125,1027
65533,129,1029
65533,133,2043
65533,251,2045
65533,0,2047
65533,10,2049
65533,12,2051
65533,66,2053
65533,124,4091
65533,16,4093
65533,4,4095
65533,12,4097
65533,124,4099
65533,251,4101
65533,31,8187
65533,124,8189
65533,36,8191
65533,16,8193
65533,252,8195
65533,59,8197
65533,13,16379
65533,61,16381
65533,125,16383
65533,64,16385
65533,11,16387
65533,19,16389
65533,68,32763
65533,60,32765
65533,127,32767
65533,7,32769
65533,6,32771
65533,6,32773
65533,61,65531
65533,35,65533
65533,9,65535
65534,254,1
65534,2,3
65534,3,5
65534,5,7
65534,20,9
65534,29,11
65534,33,13
65534,34,15
65534,35,17
65534,36,19
65534,59,21
