# ACTS Test Suite Generation: Thu Jul 01 10:43:55 EEST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 132
# Number of configurations: 13376
quan,byte_count,Out_value
65535,131,4097
65535,10,4098
65535,63,4099
65535,65,4100
65535,31,5000
65535,253,8190
65535,33,8192
65535,32,8193
65535,252,8194
65535,7,10000
65535,5,16381
65535,63,16382
65535,7,16383
65535,132,16384
65535,253,16385
65535,64,16386
65535,33,16387
65535,251,16388
65535,5,20000
65535,15,32763
65535,31,32764
65535,1,32765
65535,255,32766
65535,17,32767
65535,2,32768
65535,10,32769
65535,63,32770
65535,251,32771
65535,251,32772
65535,5,32773
517,10,259
65535,15,508
